id,fecha,cuenta,texto,sustantivos,adjetivos,verbos,personas,organizaciones,lugares,matcheos
1646312821968257025,2023-04-13,Myriam Bregman,"""Los diputados del @Fte_Izquierda Guillermo Kane y Laura Cano exigen la absolución de César Arakaki y Daniel Ruiz, condenados por movilizar contra el robo a los jubilados que impulsó el macrismo en 2017. \nMañana movilizamos por su libertad. Basta de persecución a los que luchan! https://t.co/jaAMJVCfGS""","diputar-5,absolución-72,robar-150,jubilar-161,macrismo-186,2017-198,libertar-232,persecución-251,https://t.co/jaamjvcfgs-281",condenar-115,"movilizar-130,impulsar-175,movilizar-213,basta-242","Guillermo Kane-34,Laura Cano-51,César Arakaki-86,Daniel Ruiz-102","","",robo
1645753243190927368,2023-04-11,Myriam Bregman,"""Compartimos: el gobierno de Chubut y el juez Lleral llevan adelante una escandalosa criminalización contra la población que defendió su agua de manera admirable.\n¡Sobreseimiento Ya! https://t.co/5km0l9wtGz""","gobernar-17,juez-41,criminalización-85,población-111,aguar-137,manera-145,admirable.\n¡sobreseimiento-152",escandaloso-73,"compartimos-1,defender-125,https://t.co/5km0l9wtgz-184",Lleral-46,"",Chubut-29,criminal
1645132846451884033,2023-04-09,Myriam Bregman,"""Raúl Godoy: “La salida es por izquierda, sin policía ni gendarmería""\nPor Diego Genoud @otro_periodista\n\nhttps://t.co/c4dMVRboFp""","salir-17,izquierdo-31,policía-46","","","Raúl Godoy-1,Diego Genoud-75","","","policía,gendarme"
1645091720848191494,2023-04-09,Myriam Bregman,"""Escalofriante historia del policía infiltrado en la Agencia Walsh https://t.co/xg4jSU7hcS vía @ElArgentinoOk""","historia-15,policía-28,vía-91,@elargentinook-95","escalofriante-1,infiltrar-36","","",Agencia Walsh https://t.co/xg4jSU7hcS-53,"",policía
1644671001387577344,2023-04-08,Myriam Bregman,"""En Francia parece que hacen falta 30 policías para detener a un ferroviario 😡 ¡Libertad a Eric que lleva más de 48 horas detenido! https://t.co/4IvRIe0EC8""","falto-29,policía-38,😡-77,hora-116","ferroviario-65,detener-122","parecer-12,detener-52,llevar-100,https://t.co/4ivrie0ec8-132",Eric-91,"",Francia-4,policía
1644488985245364226,2023-04-07,Myriam Bregman,"""Los cacheos en un barrio popular son mero control social, no los hacen para que nadie ""viva mejor"" sino para que no protesten. Los narcos no están ahí, los que manejan el crimen organizado tampoco.""","cacheo-5,barrio-19,control-43,narcos-132,crimen-172","popular-26,merar-38,social-51,mejor-93,organizar-179","ser-34,vivo-88,protestar-117","","","","crimen,narco"
1644111205647241216,2023-04-06,Myriam Bregman,"""Américo Balbuena es un agente de inteligencia de la Policía Federal que se hizo pasar por periodista desde el 2002 al 2013.\n\nLo condenaron la semana pasada a dos años de prisión en suspenso.\n\nAbrimos hilo. https://t.co/UvPMKRbTof""","agente-24,inteligencia-34,periodista-91,2002-111,2013.\n\nlo-119,semana-145,año-165,prisión-173,hilar-205,https://t.co/uvpmkrbtof-211",pasar-152,"pasar-81,condenar-131,suspenso.\n\nabrimos-184","",Policía Federal-53,"",prisión
1644101306943000576,2023-04-06,Myriam Bregman,"""Declaración | ¡Libertad inmediata a los choferes detenidos Jorge Oscar Galiano y Jorge Ezequiel Zerda!  https://t.co/hX7MRpWIWR, vía @izquierdadiario""","choferes-41,vía-130","inmediato-25,detenido-50","","Jorge Oscar Galiano-60,Jorge Ezequiel Zerda!-82","",https://t.co/hX7MRpWIWR-105,detenidos
1644033920424374280,2023-04-06,Myriam Bregman,"""Estamos en la empresa #Almafuerte apoyando a los chóferes que se autoconvocaron ( porque la UTA no llama a parar) para exigir la libertad inmediata de los detenidos. Todo el apoyo https://t.co/ZNsCa1w6PX""","empresa-15,chófer-50,libertar-130,detenido-156,apoyar-175","inmediato-139,https://t.co/znsca1w6px-181","apoyar-35,autoconvocaron-66,llamar-100,parar-108,exigir-120","","Almafuerte-24,UTA-93","",detenidos
1643971721295450112,2023-04-06,Myriam Bregman,"""Luego del crimen de su compañero, Berni y Kicillof persiguen brutalmente a los choferes. Asi se los llevaban detenidos https://t.co/fLVW85jJ1x""","crimen-11,compañero-24,choferes-80",detenido-110,"","Berni-35,Kicillof-43,Asi-90","","","crimen,detenidos"
1643248884607594500,2023-04-04,Myriam Bregman,"""🔴 #AHORA | 🎙️ Escuchá a @myriambregman en @NacionalSaltaok \n\n💬 ""La violencia de género en el norte argentino tiene una implicancia particular. Tener una fórmula de mujeres como la que tenemos es un mensaje político""\n\n🔗 En #vivo acá: https://t.co/WDcikIlVkk https://t.co/NYSgbyY6gz""","🎙-12,violencia-70,género-83,norte-96,implicancia-122,fórmula-156,mujer-167,mensaje-201,https://t.co/nysgbyy6gz-262","argentino-102,particular-134,político""\n\n-209,vivir-228","🔴-1,#-3,escuchá-15,tener-112,tener-146,tener-187","","","",violencia
1642555684976771074,2023-04-02,Myriam Bregman,"""Se cumplen 10 años de la inundación en #LaPlata que dejó más de 89 muertos.\nNo fue una tragedia, fue un crimen social, con responsables políticos claros que continúan impunes. (Abro hilo) https://t.co/CIUHh9Bmid""","año-15,inundación-26,muertos.\nno-68,tragedia-89,crimen-106,responsable-125,hilar-184","social-113,político-138,claro-148,impune-169","dejar-53,abro-179,https://t.co/ciuhh9bmid-190","","","",crimen
1642512105541599232,2023-04-02,Myriam Bregman,"""Crecí en un pueblo donde la plaza llevaba el nombre de ""Pedro Eugenio Aramburu"". El propio pueblo lo cambió por el de ""Roberto Aldo Bordoy"" que, con 19 años, murió en el hundimiento criminal del crucero Gral Belgrano.\nNi olvido ni perdón. Fuera ingleses de #Malvinas.""","poblar-13,plaza-29,nombrar-46,poblar-92,año-153,hundimiento-171,crucero-196,perdón-233","criminal-183,inglés-247","crecí-1,cambiar-102,morir-159,olvidar-223","Pedro Eugenio Aramburu-57,Roberto Aldo Bordoy-120","","",criminal
1642230575581806592,2023-04-01,Myriam Bregman,"""(Video del juicio) El policía que se infiltró en la Agencia Walsh fue condenado @AgenciaTelam \nhttps://t.co/A6zkQkcUUy a través de @YouTube""","juicio-12,policía-23","","infiltrar-38,condenar-71,a6zkqkcuuy-110","",Agencia Walsh-53,"",policía
1642130697354633217,2023-04-01,Myriam Bregman,"""Condenan al expolicía que se hizo pasar por periodista https://t.co/uvWpkxbBV5""","expolicía-13,periodista-45","",pasar-35,"",https://t.co/uvWpkxbBV5-56,"",policía
1641979498361962498,2023-04-01,Myriam Bregman,"""Américo Balbuena fue condenado a dos años de prisión por espionaje ilegal\nEl juez federal Daniel Rafecas también indicó que su fallo sea enviado al Congreso para evaluar la presunta inconstitucionalidad del Cuerpo de Informaciones de la Policía Federal. \nhttps://t.co/5fcW2q14pC""","año-38,prisión-46,espionaje-58,juez-79,fallir-129,inconstitucionalidad-184,\nhttps://t.co/5fcw2q14pc-256","federal-84,presunto-175","condenar-22,indicar-115,ser-135,enviar-139,evaluar-164","ilegal\nEl-68,Daniel Rafecas-92","Congreso-150,Cuerpo de Informaciones de la Policía Federal-209","",prisión
1641973567104458756,2023-04-01,Myriam Bregman,"""Tucumán. Familiares de Luis Espinoza denuncian un operativo intimidatorio tras el juicio que condenó a policías https://t.co/JqZJv7abtb""","operativo-51,juicio-83,policía-104",intimidatorio-61,condenar-94,Luis Espinoza-24,Familiares-10,Tucumán-1,policía
1641957888498311170,2023-04-01,Myriam Bregman,"""Condenaron a los policías que asesinaron a Blas Correa en Córdoba, que le plantaron armas y encubrieron su asesinato. Fue gracias a la incansable lucha de su madre, familiares, amigos, organismos de derechos humanos y también de miles que reclamaron Justicia. https://t.co/QXvYjhQtCU""","policía-18,armar-85,asesinato-108,luchar-147,madre-159,familiar-166,amigo-178,organismo-186,https://t.co/qxvyjhqtcu-261",incansable-136,"condenaron-1,asesinar-31,plantar-75,encubrir-93,reclamar-240","Blas Correa-44,Justicia-251","",Córdoba-59,policía
1641956211758100481,2023-04-01,Myriam Bregman,"""Balbuena, el policía infiltrado fue condenado a dos años de prisión https://t.co/ll536SYnTl""","policía-14,año-53,prisión-61",infiltrar-22,condenar-37,"","",Balbuena-1,"policía,prisión"
1641952021832953859,2023-03-31,Myriam Bregman,"""Hace unos días Aníbal Fernández negó en la Cámara de diputados la existencia del cuerpo de informaciones de la policía Federal. Esta sentencia demuestra que nos mintió una vez más. Es hora de disolver ese cuerpo dedicado al espionaje a organizaciones políticas y sociales. ✊✊ https://t.co/C3QdwTYkuS""","día-11,existencia-67,cuerpo-82,información-92,policía-112,sentenciar-134,vez-173,hora-185,cuerpo-206,espionaje-225,organización-237,https://t.co/c3qdwtykus-277","dedicar-213,político-252,social-264","negar-33,demostrar-144,mentir-162,disolver-193",Aníbal Fernández-16,Cámara-44,"",policía
1641949274979041283,2023-03-31,Myriam Bregman,"""Condenaron al policía que se infiltró en la Agencia Walsh para espíar organizaciones sociales https://t.co/lJbeYplI45 vía @Ambitocom""","policía-15,organización-71,vía-119",social-86,"condenaron-1,infiltrar-30","","Agencia Walsh-45,https://t.co/lJbeYplI45-95","",policía
1641948690486026244,2023-03-31,Myriam Bregman,"""Condenaron a dos años de prisión al policía que se hacía pasar por periodista para infiltrarse en movimientos sociales - NA https://t.co/tjioZAN1bl""","año-18,prisión-26,policía-37,periodista-68,movimiento-99",social-111,"condenaron-1,hacer-52,pasar-58,infiltrarse-84","",NA-122,"","policía,prisión"
1641947314485964801,2023-03-31,Myriam Bregman,"""Dos años de prisión en suspenso para el policía que se infiltró en la Agencia Walsh https://t.co/KTHDNZj1ph""","año-5,prisión-13,policía-41","",infiltrar-56,"",Agencia Walsh https://t.co/KTHDNZj1ph-71,"","policía,prisión"
1641930973674651648,2023-03-31,Myriam Bregman,"""CONDENADOS ❌\nEl policía Balbuena y sus jefes por espionaje ilegal, fin juicio\nMientras armo la crónica de una sentencia destinada a ser emblemática contra la criminalización de la protesta, les dejo la nota que presenta al caso y al personaje.\nAmpliaremos\nhttps://t.co/ro71vKWtWf""","policía-18,jefe-41,espionaje-51,fin-69,crónico-98,sentenciar-113,criminalización-161,protestar-183,noto-205,casar-226","condenados-1,ilegal-61,juicio\nmientras-73,destinar-123,emblemático-139","armar-90,ser-135,dejar-197,presentar-214","","","","criminal,policía"
1641930364942778370,2023-03-31,Myriam Bregman,"""Felicitaciones por la lucha de más de 10 años, demostrando que el espionaje de la policía federal sobre organizaciones sociales y políticas continúa. No son los sótanos de la democracia son sus cimientos.Esta importante condena fortalece la pelea contra estas prácticas. https://t.co/KNQBPavP0R""","luchar-23,año-42,espionaje-67,policía-83,organización-105,sótano-162,democracia-176,cimiento-195,condenar-221,pelear-242,práctico-261,https://t.co/knqbpavp0r-272","federal-91,social-120,político-131,importante-210","continuar-141,ser-154,ser-187,fortalecer-229","","","",policía
1641910892475424768,2023-03-31,Myriam Bregman,"""⛔ ¡No a la criminalización de la protesta social!\n \n✊🏼 El diputado nacional @NicolasdelCano participa de la audiencia pública contra las condenas a César Arakaki y Daniel Ruíz. https://t.co/BNw61zTnQJ""","criminalización-12,protestar-34,\n-53,diputar-61,audiencia-111,condenar-140","nacional-70,público-121","✊-55,participar-95","César Arakaki-151,Daniel Ruíz-167","","",criminal
1641232565825687553,2023-03-30,Myriam Bregman,"""Quieren imponer el negacionismo del genocidio de la junta militar, el negacionismo de los pueblos originarios, el negacionismo de la violencia de género...\nLa negación de la negación, los dejará en el basurero de la historia.\n https://t.co/IyQgwb0r4q…, vía @izquierdadiario""","negacionismo-20,genocidio-37,junto-53,negacionismo-71,pueblo-91,negacionismo-115,violencia-134,género-147,negación-161,negación-176,basurero-203,vía-256","militar-59,originario-99","imponer-9,dejar-190","","","",violencia
1641209303834017793,2023-03-29,Myriam Bregman,"""@myriambregman @rominamanguel @alvarezrey @diegogeddes ""Espert nos dijo que merecíamos cárcel o bala. No importa si lo dice gritando, despacito o cantando. Es algo violento sin importar con qué tono lo diga.""\n\nMyriam Bregman (@myriambregman), en #NDPM""","cárcel-88,balar-97,tono-195",violentar-165,"decir-68,importar-106,decir-120,gritar-125,cantar-147,importar-178,decir-203",Bregman-220,"",NDPM-250,cárcel
1641186143600353280,2023-03-29,Myriam Bregman,"""@pagina12 Insistieron en que Balbuena estaba en la Agencia Walsh como una pasantía para su curriculum, para tener un trabajo cuando se retirara de la policía. Repitieron que sus jefes nunca recibieron información sobre las centenares de organizaciones que espió. \nViernes veredicto.\nMi nota""","pasantía-75,curriculum-92,trabajar-118,policía-151,jefe-179,información-202,centenar-224,organización-238,noto-289","","insistieron-11,estar-39,tener-109,repitieron-160,recibir-191,espiar-257","",Agencia Walsh-52,Balbuena-30,policía
1641166864419024901,2023-03-29,Myriam Bregman,"""🔴 @myriambregman en vivo por @C5N: \n\n""Son títeres del poder económico. El negacionismo no es una ideología, es una operación política para justificar los peores crímenes del genocidio que benefició a los grandes grupos empresarios."" https://t.co/NteEvvV5vB""","títere-45,poder-57,negacionismo-77,ideología-100,operación-118,crimen-164,genocidio-177,grupo-215","\n\n""son-36,económico-63,político-128,peor-157,grande-207,empresario-222","🔴-1,justificar-142,beneficiar-191","","","",crímenes
1640781933188620310,2023-03-28,Myriam Bregman,"""“Esos genocidas que defienden a los gritos no solo violaban a las compañeras también se apropiaban de sus bebés”\n\nEn medio del homenaje a los 30 mil desaparecidos detenidos en dictadura @myriambregman tuvo que frenar a la negacionista de Villaruel. Te https://t.co/eeBykBrViW… https://t.co/G8ZMPX8Ctg""","genocida-7,grito-37,compañero-67,homenaje-130,dictadura-179,negacionista-225","desaparecido-152,detenido-166,https://t.co/eebykbrviw-255","tener-204,frenar-213","","","",detenidos
1640780094217003028,2023-03-28,Myriam Bregman,"""La diputada @myriambregman enfrentó en un duro cruce a Villarruel en su homenaje a los 30 mil detenidos desaparecidos.\n\n💬 ""Reivindican el negacionismo porque las políticas que quieren llevar adelante son las políticas de Martínez de Hoz. Y sólo se aplican con mucha represión."" https://t.co/2fKRTsaW3X""","diputar-4,cruzar-48,homenaje-73,detenido-95,negacionismo-141,político-165,político-211,represión-269,https://t.co/2fkrtsaw3x-281",durar-43,"enfrentar-28,llevar-187,ser-203",Martínez de Hoz-224,"",Villarruel-56,detenidos
1640778469415038977,2023-03-28,Myriam Bregman,"""🙋🏼‍♀️💬 @MyriamBregman en @DiputadosAR, sobre el fortalecimiento de la Justicia Penal en #SantaFe: \n\n""El narco no es un virus que llegó ahí, sin saber cómo. Es un sistema económico, ilegal, pero que funciona a partir de diversas legalidades y estamentos."" https://t.co/8G9DQftsx9""","💬-6,fortalecimiento-49,virus-122,sistema-165,legalidad-231,estamento-245,https://t.co/8g9dqftsx9-258","económico-173,ilegal-184","🏼‍-2,\n\n""el-99,llegar-132,saber-147,funcionar-201","",Justicia Penal-71,"",narco
1640766650952687616,2023-03-28,Myriam Bregman,"""🔴Durante el homenaje por los 30 mil detenidos desaparecidos en Diputados, la diputada Myriam Bregman (@myriambregman) le respondió al bloque de Javier Milei tras dichos negacionistas. https://t.co/Jq4PJWWxWI""","homenaje-13,detenido-37,diputar-78,blocar-135,negacionista-170,https://t.co/jq4pjwwxwi-185","desaparecido-47,dicho-163",responder-122,"Myriam Bregman-87,Javier Milei-145","",Diputados-64,detenidos
